7.000000E+01	8.282797E-05	2.970613E+02	2.195848E+02	5.220850E+00
7.100000E+01	7.196455E-05	2.952029E+02	2.168459E+02	4.479523E+00
7.200000E+01	6.237274E-05	2.934393E+02	2.142628E+02	3.836219E+00
7.300000E+01	5.382349E-05	2.920974E+02	2.123076E+02	3.280192E+00
7.400000E+01	4.638491E-05	2.907498E+02	2.103531E+02	2.800835E+00
7.500000E+01	3.992078E-05	2.893963E+02	2.083991E+02	2.388124E+00
7.600000E+01	3.431056E-05	2.880368E+02	2.064458E+02	2.033273E+00
7.700000E+01	2.944775E-05	2.866713E+02	2.044931E+02	1.728593E+00
7.800000E+01	2.523832E-05	2.852998E+02	2.025410E+02	1.467355E+00
7.900000E+01	2.159937E-05	2.839220E+02	2.005895E+02	1.243687E+00
8.000000E+01	1.845789E-05	2.825379E+02	1.986386E+02	1.052464E+00
8.100000E+01	1.574964E-05	2.811475E+02	1.966883E+02	8.892237E-01
8.200000E+01	1.341820E-05	2.797506E+02	1.947386E+02	7.500812E-01
8.300000E+01	1.141405E-05	2.783471E+02	1.927895E+02	6.316626E-01
8.400000E+01	9.693791E-06	2.769369E+02	1.908410E+02	5.310401E-01
8.500000E+01	8.219430E-06	2.755200E+02	1.888932E+02	4.456766E-01
8.600000E+01	6.957763E-06	2.740962E+02	1.869459E+02	3.733770E-01
8.700000E+01	5.831699E-06	2.738791E+02	1.866500E+02	3.124532E-01
8.800000E+01	4.880324E-06	2.738791E+02	1.866500E+02	2.614801E-01
8.900000E+01	4.084381E-06	2.738791E+02	1.866500E+02	2.188347E-01
9.000000E+01	3.418439E-06	2.738791E+02	1.866500E+02	1.831546E-01
9.100000E+01	2.861234E-06	2.738791E+02	1.866500E+02	1.533004E-01
9.200000E+01	2.394986E-06	2.738791E+02	1.866500E+02	1.283195E-01
9.300000E+01	2.004825E-06	2.738791E+02	1.866500E+02	1.074153E-01
9.400000E+01	1.678316E-06	2.738791E+02	1.866500E+02	8.992154E-02
9.500000E+01	1.404889E-06	2.738791E+02	1.866500E+02	7.528095E-02
9.600000E+01	1.166099E-06	2.750394E+02	1.882348E+02	6.305191E-02
9.700000E+01	9.642315E-07	2.769923E+02	1.909174E+02	5.294248E-02
9.800000E+01	7.996498E-07	2.784360E+02	1.929127E+02	4.457387E-02
9.900000E+01	6.650477E-07	2.797764E+02	1.947746E+02	3.762628E-02
1.000000E+02	5.546303E-07	2.810881E+02	1.966052E+02	3.184223E-02
1.010000E+02	4.637855E-07	2.823715E+02	1.984046E+02	2.701375E-02
1.020000E+02	3.888304E-07	2.836270E+02	2.001728E+02	2.297230E-02
1.030000E+02	3.268139E-07	2.848549E+02	2.019098E+02	1.958091E-02
1.040000E+02	2.753643E-07	2.860556E+02	2.036156E+02	1.672792E-02
1.050000E+02	2.259703E-07	2.917136E+02	2.117500E+02	1.435355E-02
1.060000E+02	1.863297E-07	2.978318E+02	2.207254E+02	1.240489E-02
1.070000E+02	1.549875E-07	3.037514E+02	2.295866E+02	1.079167E-02
1.080000E+02	1.299477E-07	3.094836E+02	2.383337E+02	9.444956E-03
1.090000E+02	1.097520E-07	3.150389E+02	2.469667E+02	8.312097E-03
1.100000E+02	9.332048E-08	3.204264E+02	2.554857E+02	7.352421E-03
1.110000E+02	7.984336E-08	3.256545E+02	2.638908E+02	6.534172E-03
1.120000E+02	6.870682E-08	3.307308E+02	2.721820E+02	5.832319E-03
1.130000E+02	5.944056E-08	3.356622E+02	2.803593E+02	5.226951E-03
1.140000E+02	5.168078E-08	3.404550E+02	2.884228E+02	4.702100E-03
1.150000E+02	4.514347E-08	3.451151E+02	2.963726E+02	4.244858E-03
1.160000E+02	3.960512E-08	3.496478E+02	3.042086E+02	3.844717E-03
1.170000E+02	3.488838E-08	3.540579E+02	3.119311E+02	3.493066E-03
1.180000E+02	3.085151E-08	3.583501E+02	3.195399E+02	3.182803E-03
1.190000E+02	2.738047E-08	3.625286E+02	3.270352E+02	2.908033E-03
1.200000E+02	2.438289E-08	3.665972E+02	3.344171E+02	2.663841E-03
1.210000E+02	2.208143E-08	3.727189E+02	3.456790E+02	2.502147E-03
1.220000E+02	2.012674E-08	3.787402E+02	3.569380E+02	2.362913E-03
1.230000E+02	1.834381E-08	3.846671E+02	3.681970E+02	2.228983E-03
1.240000E+02	1.671993E-08	3.905042E+02	3.794560E+02	2.100754E-03
1.250000E+02	1.524299E-08	3.962552E+02	3.907150E+02	1.978513E-03
1.260000E+02	1.390151E-08	4.019240E+02	4.019740E+02	1.862451E-03
1.270000E+02	1.268458E-08	4.075139E+02	4.132330E+02	1.752664E-03
1.280000E+02	1.158187E-08	4.130282E+02	4.244920E+02	1.649171E-03
1.290000E+02	1.058362E-08	4.184698E+02	4.357510E+02	1.551913E-03
1.300000E+02	9.680643E-09	4.238416E+02	4.470100E+02	1.460765E-03
1.310000E+02	8.864280E-09	4.291461E+02	4.582690E+02	1.375542E-03
1.320000E+02	8.126421E-09	4.343859E+02	4.695280E+02	1.296013E-03
1.330000E+02	7.459481E-09	4.395632E+02	4.807870E+02	1.221900E-03
1.340000E+02	6.856393E-09	4.446802E+02	4.920460E+02	1.152893E-03
1.350000E+02	6.310602E-09	4.497390E+02	5.033050E+02	1.088654E-03
1.360000E+02	5.816049E-09	4.547416E+02	5.145640E+02	1.028830E-03
1.370000E+02	5.367171E-09	4.596897E+02	5.258230E+02	9.730535E-04
1.380000E+02	4.958886E-09	4.645851E+02	5.370820E+02	9.209578E-04
1.390000E+02	4.586589E-09	4.694294E+02	5.483410E+02	8.721809E-04
1.400000E+02	4.246141E-09	4.742243E+02	5.596000E+02	8.263747E-04
1.410000E+02	3.933865E-09	4.770969E+02	5.664000E+02	7.770955E-04
1.420000E+02	3.646536E-09	4.799523E+02	5.732000E+02	7.310267E-04
1.430000E+02	3.381376E-09	4.827908E+02	5.800000E+02	6.878139E-04
1.440000E+02	3.136047E-09	4.856127E+02	5.868000E+02	6.471622E-04
1.450000E+02	2.908641E-09	4.884183E+02	5.936000E+02	6.088410E-04
1.460000E+02	2.697679E-09	4.912079E+02	6.004000E+02	5.726889E-04
1.470000E+02	2.502103E-09	4.939817E+02	6.072000E+02	5.386182E-04
1.480000E+02	2.321269E-09	4.967400E+02	6.140000E+02	5.066205E-04
1.490000E+02	2.154940E-09	4.994831E+02	6.208000E+02	4.767707E-04
1.500000E+02	2.003288E-09	5.022113E+02	6.276000E+02	4.492327E-04
1.510000E+02	1.896769E-09	5.049246E+02	6.344000E+02	4.310564E-04
1.520000E+02	1.797932E-09	5.076235E+02	6.412000E+02	4.140222E-04
1.530000E+02	1.704903E-09	5.103081E+02	6.480000E+02	3.977603E-04
1.540000E+02	1.617378E-09	5.129787E+02	6.548000E+02	3.822485E-04
1.550000E+02	1.535061E-09	5.156354E+02	6.616000E+02	3.674642E-04
1.560000E+02	1.457667E-09	5.182785E+02	6.684000E+02	3.533837E-04
1.570000E+02	1.384922E-09	5.209082E+02	6.752000E+02	3.399831E-04
1.580000E+02	1.316564E-09	5.235247E+02	6.820000E+02	3.272376E-04
1.590000E+02	1.252337E-09	5.261282E+02	6.888000E+02	3.151220E-04
1.600000E+02	1.192000E-09	5.287188E+02	6.956000E+02	3.036109E-04
1.610000E+02	1.135317E-09	5.302254E+02	6.995700E+02	2.914993E-04
1.620000E+02	1.082064E-09	5.317278E+02	7.035400E+02	2.800459E-04
1.630000E+02	1.032028E-09	5.332259E+02	7.075100E+02	2.692153E-04
1.640000E+02	9.850015E-10	5.347199E+02	7.114800E+02	2.589731E-04
1.650000E+02	9.407894E-10	5.362096E+02	7.154500E+02	2.492853E-04
1.660000E+02	8.992041E-10	5.376953E+02	7.194200E+02	2.401190E-04
1.670000E+02	8.600675E-10	5.391768E+02	7.233900E+02	2.314423E-04
1.680000E+02	8.232099E-10	5.406543E+02	7.273600E+02	2.232241E-04
1.690000E+02	7.884705E-10	5.421278E+02	7.313300E+02	2.154341E-04
1.700000E+02	7.556970E-10	5.435973E+02	7.353000E+02	2.080435E-04
1.710000E+02	7.247454E-10	5.450628E+02	7.392700E+02	2.010242E-04
1.720000E+02	6.954801E-10	5.465243E+02	7.432400E+02	1.943495E-04
1.730000E+02	6.677737E-10	5.479820E+02	7.472100E+02	1.879937E-04
1.740000E+02	6.415068E-10	5.494358E+02	7.511800E+02	1.819327E-04
1.750000E+02	6.165679E-10	5.508858E+02	7.551500E+02	1.761432E-04
1.760000E+02	5.928537E-10	5.523320E+02	7.591200E+02	1.706038E-04
1.770000E+02	5.702684E-10	5.537744E+02	7.630900E+02	1.652942E-04
1.780000E+02	5.487240E-10	5.552130E+02	7.670600E+02	1.601955E-04
1.790000E+02	5.281400E-10	5.566479E+02	7.710300E+02	1.552906E-04
1.800000E+02	5.084436E-10	5.580792E+02	7.750000E+02	1.505637E-04
1.810000E+02	4.895692E-10	5.595068E+02	7.789700E+02	1.460007E-04
1.820000E+02	4.714588E-10	5.609307E+02	7.829400E+02	1.415892E-04
1.830000E+02	4.540614E-10	5.623510E+02	7.869100E+02	1.373186E-04
1.840000E+02	4.373335E-10	5.637678E+02	7.908800E+02	1.331799E-04
1.850000E+02	4.212384E-10	5.651810E+02	7.948500E+02	1.291661E-04
1.860000E+02	4.057466E-10	5.665907E+02	7.988200E+02	1.252718E-04
1.870000E+02	3.908356E-10	5.679969E+02	8.027900E+02	1.214939E-04
1.880000E+02	3.764897E-10	5.693996E+02	8.067600E+02	1.178310E-04
1.890000E+02	3.627002E-10	5.707989E+02	8.107300E+02	1.142837E-04
1.900000E+02	3.494649E-10	5.721947E+02	8.147000E+02	1.108550E-04
1.910000E+02	3.367887E-10	5.735871E+02	8.186700E+02	1.075497E-04
1.920000E+02	3.246827E-10	5.749762E+02	8.226400E+02	1.043750E-04
1.930000E+02	3.131650E-10	5.763619E+02	8.266100E+02	1.013401E-04
1.940000E+02	3.022599E-10	5.777443E+02	8.305800E+02	9.845680E-05
1.950000E+02	2.919984E-10	5.791235E+02	8.345500E+02	9.573896E-05
1.960000E+02	2.824176E-10	5.804993E+02	8.385200E+02	9.320296E-05
1.970000E+02	2.735614E-10	5.818719E+02	8.424900E+02	9.086762E-05
1.980000E+02	2.654796E-10	5.832412E+02	8.464600E+02	8.875423E-05
1.990000E+02	2.582284E-10	5.846073E+02	8.504300E+02	8.688662E-05
2.000000E+02	2.518702E-10	5.859703E+02	8.544000E+02	8.529123E-05
2.010000E+02	2.421704E-10	5.865701E+02	8.561500E+02	8.231724E-05
2.020000E+02	2.345931E-10	5.871693E+02	8.579000E+02	8.004288E-05
2.030000E+02	2.272820E-10	5.877678E+02	8.596500E+02	7.784064E-05
2.040000E+02	2.202282E-10	5.883658E+02	8.614000E+02	7.570847E-05
2.050000E+02	2.134231E-10	5.889631E+02	8.631500E+02	7.364436E-05
2.060000E+02	2.068581E-10	5.895599E+02	8.649000E+02	7.164632E-05
2.070000E+02	2.005250E-10	5.901560E+02	8.666500E+02	6.971240E-05
2.080000E+02	1.944157E-10	5.907516E+02	8.684000E+02	6.784066E-05
2.090000E+02	1.885222E-10	5.913465E+02	8.701500E+02	6.602922E-05
2.100000E+02	1.828370E-10	5.919408E+02	8.719000E+02	6.427619E-05
2.110000E+02	1.773526E-10	5.925346E+02	8.736500E+02	6.257974E-05
2.120000E+02	1.720616E-10	5.931277E+02	8.754000E+02	6.093805E-05
2.130000E+02	1.669570E-10	5.937203E+02	8.771500E+02	5.934936E-05
2.140000E+02	1.620319E-10	5.943123E+02	8.789000E+02	5.781190E-05
2.150000E+02	1.572796E-10	5.949037E+02	8.806500E+02	5.632398E-05
2.160000E+02	1.526936E-10	5.954945E+02	8.824000E+02	5.488389E-05
2.170000E+02	1.482675E-10	5.960847E+02	8.841500E+02	5.349000E-05
2.180000E+02	1.439952E-10	5.966743E+02	8.859000E+02	5.214068E-05
2.190000E+02	1.398707E-10	5.972633E+02	8.876500E+02	5.083436E-05
2.200000E+02	1.358882E-10	5.978518E+02	8.894000E+02	4.956949E-05
2.210000E+02	1.320421E-10	5.984397E+02	8.911500E+02	4.834454E-05
2.220000E+02	1.283270E-10	5.990270E+02	8.929000E+02	4.715805E-05
2.230000E+02	1.247375E-10	5.996137E+02	8.946500E+02	4.600857E-05
2.240000E+02	1.212686E-10	6.001999E+02	8.964000E+02	4.489470E-05
2.250000E+02	1.179154E-10	6.007855E+02	8.981500E+02	4.381506E-05
2.260000E+02	1.146731E-10	6.013705E+02	8.999000E+02	4.276832E-05
2.270000E+02	1.115371E-10	6.019549E+02	9.016500E+02	4.175319E-05
2.280000E+02	1.085030E-10	6.025388E+02	9.034000E+02	4.076842E-05
2.290000E+02	1.055666E-10	6.031221E+02	9.051500E+02	3.981278E-05
2.300000E+02	1.027236E-10	6.037049E+02	9.069000E+02	3.888510E-05
2.310000E+02	9.997020E-11	6.042870E+02	9.086500E+02	3.798424E-05
2.320000E+02	9.730261E-11	6.048687E+02	9.104000E+02	3.710911E-05
2.330000E+02	9.471720E-11	6.054497E+02	9.121500E+02	3.625863E-05
2.340000E+02	9.221050E-11	6.060303E+02	9.139000E+02	3.543180E-05
2.350000E+02	8.977920E-11	6.066102E+02	9.156500E+02	3.462765E-05
2.360000E+02	8.742015E-11	6.071896E+02	9.174000E+02	3.384523E-05
2.370000E+02	8.513034E-11	6.077685E+02	9.191500E+02	3.308366E-05
2.380000E+02	8.290692E-11	6.083468E+02	9.209000E+02	3.234210E-05
2.390000E+02	8.074719E-11	6.089245E+02	9.226500E+02	3.161973E-05
2.400000E+02	7.864859E-11	6.095017E+02	9.244000E+02	3.091580E-05
2.410000E+02	7.660872E-11	6.100784E+02	9.261500E+02	3.022960E-05
2.420000E+02	7.462532E-11	6.106545E+02	9.279000E+02	2.956045E-05
2.430000E+02	7.269628E-11	6.112301E+02	9.296500E+02	2.890773E-05
2.440000E+02	7.081963E-11	6.118051E+02	9.314000E+02	2.827087E-05
2.450000E+02	6.899353E-11	6.123796E+02	9.331500E+02	2.764932E-05
2.460000E+02	6.721630E-11	6.129535E+02	9.349000E+02	2.704261E-05
2.470000E+02	6.548640E-11	6.135269E+02	9.366500E+02	2.645029E-05
2.480000E+02	6.380241E-11	6.140998E+02	9.384000E+02	2.587199E-05
2.490000E+02	6.216307E-11	6.146722E+02	9.401500E+02	2.530734E-05
2.500000E+02	6.056723E-11	6.152440E+02	9.419000E+02	2.475608E-05
2.510000E+02	5.912925E-11	6.154301E+02	9.424700E+02	2.422781E-05
2.520000E+02	5.767072E-11	6.156162E+02	9.430400E+02	2.368623E-05
2.530000E+02	5.625257E-11	6.158022E+02	9.436100E+02	2.315833E-05
2.540000E+02	5.487371E-11	6.159882E+02	9.441800E+02	2.264377E-05
2.550000E+02	5.353306E-11	6.161741E+02	9.447500E+02	2.214223E-05
2.560000E+02	5.222956E-11	6.163599E+02	9.453200E+02	2.165340E-05
2.570000E+02	5.096219E-11	6.165457E+02	9.458900E+02	2.117697E-05
2.580000E+02	4.972993E-11	6.167315E+02	9.464600E+02	2.071262E-05
2.590000E+02	4.853180E-11	6.169171E+02	9.470300E+02	2.026004E-05
2.600000E+02	4.736682E-11	6.171028E+02	9.476000E+02	1.981895E-05
2.610000E+02	4.623405E-11	6.172883E+02	9.481700E+02	1.938904E-05
2.620000E+02	4.513256E-11	6.174739E+02	9.487400E+02	1.897002E-05
2.630000E+02	4.406144E-11	6.176593E+02	9.493100E+02	1.856161E-05
2.640000E+02	4.301981E-11	6.178447E+02	9.498800E+02	1.816352E-05
2.650000E+02	4.200679E-11	6.180301E+02	9.504500E+02	1.777548E-05
2.660000E+02	4.102154E-11	6.182154E+02	9.510200E+02	1.739721E-05
2.670000E+02	4.006322E-11	6.184006E+02	9.515900E+02	1.702845E-05
2.680000E+02	3.913103E-11	6.185858E+02	9.521600E+02	1.666893E-05
2.690000E+02	3.822417E-11	6.187709E+02	9.527300E+02	1.631839E-05
2.700000E+02	3.734187E-11	6.189560E+02	9.533000E+02	1.597659E-05
2.710000E+02	3.648337E-11	6.191410E+02	9.538700E+02	1.564326E-05
2.720000E+02	3.564794E-11	6.193260E+02	9.544400E+02	1.531817E-05
2.730000E+02	3.483485E-11	6.195109E+02	9.550100E+02	1.500108E-05
2.740000E+02	3.404341E-11	6.196957E+02	9.555800E+02	1.469174E-05
2.750000E+02	3.327294E-11	6.198805E+02	9.561500E+02	1.438993E-05
2.760000E+02	3.252275E-11	6.200653E+02	9.567200E+02	1.409543E-05
2.770000E+02	3.179222E-11	6.202499E+02	9.572900E+02	1.380801E-05
2.780000E+02	3.108070E-11	6.204346E+02	9.578600E+02	1.352745E-05
2.790000E+02	3.038757E-11	6.206191E+02	9.584300E+02	1.325356E-05
2.800000E+02	2.971225E-11	6.208037E+02	9.590000E+02	1.298610E-05
2.810000E+02	2.905414E-11	6.209881E+02	9.595700E+02	1.272490E-05
2.820000E+02	2.841269E-11	6.211725E+02	9.601400E+02	1.246974E-05
2.830000E+02	2.778734E-11	6.213569E+02	9.607100E+02	1.222045E-05
2.840000E+02	2.717755E-11	6.215412E+02	9.612800E+02	1.197682E-05
2.850000E+02	2.658282E-11	6.217255E+02	9.618500E+02	1.173868E-05
2.860000E+02	2.600264E-11	6.219096E+02	9.624200E+02	1.150585E-05
2.870000E+02	2.543653E-11	6.220938E+02	9.629900E+02	1.127817E-05
2.880000E+02	2.488401E-11	6.222779E+02	9.635600E+02	1.105545E-05
2.890000E+02	2.434463E-11	6.224619E+02	9.641300E+02	1.083754E-05
2.900000E+02	2.381795E-11	6.226459E+02	9.647000E+02	1.062428E-05
2.910000E+02	2.330354E-11	6.228298E+02	9.652700E+02	1.041553E-05
2.920000E+02	2.280100E-11	6.230137E+02	9.658400E+02	1.021112E-05
2.930000E+02	2.230992E-11	6.231975E+02	9.664100E+02	1.001093E-05
2.940000E+02	2.182994E-11	6.233812E+02	9.669800E+02	9.814802E-06
2.950000E+02	2.136068E-11	6.235649E+02	9.675500E+02	9.622617E-06
2.960000E+02	2.090179E-11	6.237486E+02	9.681200E+02	9.434246E-06
2.970000E+02	2.045293E-11	6.239322E+02	9.686900E+02	9.249565E-06
2.980000E+02	2.001379E-11	6.241157E+02	9.692600E+02	9.068458E-06
2.990000E+02	1.958405E-11	6.242992E+02	9.698300E+02	8.890812E-06
3.000000E+02	1.916342E-11	6.244826E+02	9.704000E+02	8.716522E-06
3.010000E+02	1.875162E-11	6.246660E+02	9.709700E+02	8.545485E-06
3.020000E+02	1.834837E-11	6.248493E+02	9.715400E+02	8.377606E-06
3.030000E+02	1.795344E-11	6.250326E+02	9.721100E+02	8.212793E-06
3.040000E+02	1.756656E-11	6.252158E+02	9.726800E+02	8.050960E-06
3.050000E+02	1.718753E-11	6.253990E+02	9.732500E+02	7.892027E-06
3.060000E+02	1.681613E-11	6.255821E+02	9.738200E+02	7.735918E-06
3.070000E+02	1.645215E-11	6.257652E+02	9.743900E+02	7.582563E-06
3.080000E+02	1.609540E-11	6.259482E+02	9.749600E+02	7.431897E-06
3.090000E+02	1.574573E-11	6.261311E+02	9.755300E+02	7.283860E-06
3.100000E+02	1.540296E-11	6.263140E+02	9.761000E+02	7.138398E-06
